240119_11_05
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45.  0. 45. ... 45. 45. 45.] ,means = 43.89690017700195 
Epoch 27 (batch = 38): Loss: 0.004 L: 5.091, 0min0sec 
Epoch 27 (batch = 39): Loss: 0.005 L: 5.100, 0min0sec 
Epoch 27 (batch = 40): Loss: 0.008 L: 5.098, 0min0sec 
Epoch 27 (batch = 41): Loss: 0.008 L: 5.100, 0min0sec 
Epoch 27 (batch = 42): Loss: 0.008 L: 5.093, 0min0sec 
Epoch 27 (batch = 43): Loss: 0.007 L: 5.096, 0min0sec 
Epoch 27 (batch = 44): Loss: 0.006 L: 5.105, 0min0sec 
Epoch 27 (batch = 45): Loss: 0.006 L: 5.102, 0min0sec 
Epoch 27 (batch = 46): Loss: 0.008 L: 5.103, 0min0sec 
Epoch 27 (batch = 47): Loss: 0.006 L: 5.096, 0min0sec 
Epoch 27 (batch = 48): Loss: 0.006 L: 5.089, 0min0sec 
Epoch 27 (batch = 49): Loss: 0.006 L: 5.089, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 27) 
Epoch 27 candidate mean 5.0995001792907715, baseline mean 5.106400012969971 
Update baseline
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 27) 
bl_vals = [4. 5. 4. ... 5. 4. 4.] ,means = 5.063600063323975 
Epoch 28 (batch = 0): Loss: -0.078 L: 4.758, 0min4sec 
Epoch 28 (batch = 1): Loss: 0.007 L: 4.820, 0min0sec 
Epoch 28 (batch = 2): Loss: -0.001 L: 4.862, 0min0sec 
Epoch 28 (batch = 3): Loss: -0.013 L: 4.969, 0min0sec 
Epoch 28 (batch = 4): Loss: -0.028 L: 4.997, 0min0sec 
Epoch 28 (batch = 5): Loss: -0.024 L: 5.065, 0min0sec 
Epoch 28 (batch = 6): Loss: -0.022 L: 5.066, 0min0sec 
Epoch 28 (batch = 7): Loss: -0.020 L: 5.053, 0min0sec 
Epoch 28 (batch = 8): Loss: -0.026 L: 5.036, 0min0sec 
Epoch 28 (batch = 9): Loss: -0.019 L: 5.043, 0min0sec 
Epoch 28 (batch = 10): Loss: -0.019 L: 5.075, 0min0sec 
Epoch 28 (batch = 11): Loss: -0.020 L: 5.083, 0min0sec 
Epoch 28 (batch = 12): Loss: -0.014 L: 5.066, 0min0sec 
Epoch 28 (batch = 13): Loss: -0.012 L: 5.059, 0min0sec 
Epoch 28 (batch = 14): Loss: -0.010 L: 5.068, 0min0sec 
Epoch 28 (batch = 15): Loss: -0.007 L: 5.052, 0min0sec 
Epoch 28 (batch = 16): Loss: -0.012 L: 5.050, 0min0sec 
Epoch 28 (batch = 17): Loss: -0.014 L: 5.057, 0min0sec 
Epoch 28 (batch = 18): Loss: -0.015 L: 5.054, 0min0sec 
Epoch 28 (batch = 19): Loss: -0.013 L: 5.050, 0min0sec 
Epoch 28 (batch = 20): Loss: -0.012 L: 5.051, 0min0sec 
Epoch 28 (batch = 21): Loss: -0.000 L: 5.053, 0min1sec 
Epoch 28 (batch = 22): Loss: 0.000 L: 5.064, 0min0sec 
Epoch 28 (batch = 23): Loss: 0.004 L: 5.047, 0min0sec 
Epoch 28 (batch = 24): Loss: 0.006 L: 5.053, 0min0sec 
Epoch 28 (batch = 25): Loss: 0.005 L: 5.057, 0min0sec 
Epoch 28 (batch = 26): Loss: -0.003 L: 5.067, 0min0sec 
Epoch 28 (batch = 27): Loss: -0.005 L: 5.059, 0min0sec 
Epoch 28 (batch = 28): Loss: -0.007 L: 5.045, 0min0sec 
Epoch 28 (batch = 29): Loss: -0.008 L: 5.042, 0min0sec 
Epoch 28 (batch = 30): Loss: -0.008 L: 5.037, 0min0sec 
Epoch 28 (batch = 31): Loss: -0.008 L: 5.046, 0min0sec 
Epoch 28 (batch = 32): Loss: -0.010 L: 5.033, 0min0sec 
Epoch 28 (batch = 33): Loss: -0.010 L: 5.036, 0min0sec 
Epoch 28 (batch = 34): Loss: -0.009 L: 5.029, 0min0sec 
Epoch 28 (batch = 35): Loss: -0.009 L: 5.031, 0min0sec 
Epoch 28 (batch = 36): Loss: -0.014 L: 5.038, 0min1sec 
Epoch 28 (batch = 37): Loss: 0.024 L: 5.032, 0min1sec 
Epoch 28 (batch = 38): Loss: 0.022 L: 5.031, 0min1sec 
Epoch 28 (batch = 39): Loss: 0.022 L: 5.033, 0min0sec 
Epoch 28 (batch = 40): Loss: 0.022 L: 5.025, 0min0sec 
Epoch 28 (batch = 41): Loss: 0.020 L: 5.026, 0min0sec 
Epoch 28 (batch = 42): Loss: 0.015 L: 5.024, 0min0sec 
Epoch 28 (batch = 43): Loss: 0.011 L: 5.029, 0min0sec 
Epoch 28 (batch = 44): Loss: 0.006 L: 5.028, 0min0sec 
Epoch 28 (batch = 45): Loss: 0.004 L: 5.031, 0min0sec 
Epoch 28 (batch = 46): Loss: 0.004 L: 5.035, 0min0sec 
Epoch 28 (batch = 47): Loss: 0.003 L: 5.036, 0min0sec 
Epoch 28 (batch = 48): Loss: 0.002 L: 5.033, 0min0sec 
Epoch 28 (batch = 49): Loss: 0.001 L: 5.032, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 28) 
Epoch 28 candidate mean 5.1407999992370605, baseline mean 5.063600063323975 
Epoch 29 (batch = 0): Loss: 0.017 L: 5.219, 0min2sec 
Epoch 29 (batch = 1): Loss: -0.018 L: 5.184, 0min0sec 
Epoch 29 (batch = 2): Loss: -0.027 L: 5.128, 0min0sec 
Epoch 29 (batch = 3): Loss: -0.062 L: 5.062, 0min0sec 
Epoch 29 (batch = 4): Loss: 0.018 L: 5.138, 0min1sec 
Epoch 29 (batch = 5): Loss: 0.075 L: 5.159, 0min1sec 
Epoch 29 (batch = 6): Loss: 0.095 L: 5.116, 0min1sec 
Epoch 29 (batch = 7): Loss: 0.060 L: 5.141, 0min1sec 
Epoch 29 (batch = 8): Loss: 0.052 L: 5.119, 0min0sec 
Epoch 29 (batch = 9): Loss: -0.011 L: 5.138, 0min1sec 
Epoch 29 (batch = 10): Loss: 0.022 L: 5.131, 0min1sec 
Epoch 29 (batch = 11): Loss: 0.055 L: 5.107, 0min1sec 
Epoch 29 (batch = 12): Loss: 0.054 L: 5.075, 0min0sec 
Epoch 29 (batch = 13): Loss: 0.051 L: 5.098, 0min0sec 
Epoch 29 (batch = 14): Loss: 0.046 L: 5.097, 0min0sec 
Epoch 29 (batch = 15): Loss: 0.039 L: 5.095, 0min0sec 
Epoch 29 (batch = 16): Loss: 0.036 L: 5.080, 0min0sec 
Epoch 29 (batch = 17): Loss: 0.038 L: 5.072, 0min0sec 
Epoch 29 (batch = 18): Loss: 0.036 L: 5.061, 0min0sec 
Epoch 29 (batch = 19): Loss: 0.030 L: 5.071, 0min0sec 
Epoch 29 (batch = 20): Loss: 0.028 L: 5.081, 0min0sec 
Epoch 29 (batch = 21): Loss: 0.024 L: 5.071, 0min0sec 
Epoch 29 (batch = 22): Loss: 0.022 L: 5.063, 0min0sec 
Epoch 29 (batch = 23): Loss: 0.022 L: 5.062, 0min0sec 
Epoch 29 (batch = 24): Loss: 0.021 L: 5.055, 0min0sec 
Epoch 29 (batch = 25): Loss: 0.020 L: 5.059, 0min0sec 
Epoch 29 (batch = 26): Loss: 0.020 L: 5.071, 0min0sec 
Epoch 29 (batch = 27): Loss: 0.020 L: 5.067, 0min0sec 
Epoch 29 (batch = 28): Loss: 0.017 L: 5.077, 0min0sec 
Epoch 29 (batch = 29): Loss: 0.017 L: 5.081, 0min0sec 
Epoch 29 (batch = 30): Loss: 0.014 L: 5.066, 0min0sec 
Epoch 29 (batch = 31): Loss: 0.013 L: 5.063, 0min0sec 
Epoch 29 (batch = 32): Loss: 0.005 L: 5.063, 0min0sec 
Epoch 29 (batch = 33): Loss: 0.011 L: 5.066, 0min0sec 
Epoch 29 (batch = 34): Loss: 0.010 L: 5.062, 0min0sec 
Epoch 29 (batch = 35): Loss: 0.009 L: 5.061, 0min0sec 
Epoch 29 (batch = 36): Loss: 0.025 L: 5.060, 0min1sec 
Epoch 29 (batch = 37): Loss: 0.023 L: 5.062, 0min0sec 
Epoch 29 (batch = 38): Loss: 0.027 L: 5.068, 0min0sec 
Epoch 29 (batch = 39): Loss: 0.027 L: 5.079, 0min0sec 
Epoch 29 (batch = 40): Loss: 0.032 L: 5.074, 0min1sec 
Epoch 29 (batch = 41): Loss: 0.033 L: 5.076, 0min0sec 
Epoch 29 (batch = 42): Loss: 0.031 L: 5.067, 0min0sec 
Epoch 29 (batch = 43): Loss: 0.028 L: 5.072, 0min0sec 
Epoch 29 (batch = 44): Loss: 0.027 L: 5.075, 0min0sec 
Epoch 29 (batch = 45): Loss: 0.027 L: 5.071, 0min0sec 
Epoch 29 (batch = 46): Loss: 0.025 L: 5.071, 0min0sec 
Epoch 29 (batch = 47): Loss: 0.026 L: 5.073, 0min0sec 
Epoch 29 (batch = 48): Loss: 0.022 L: 5.077, 0min0sec 
Epoch 29 (batch = 49): Loss: 0.021 L: 5.074, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 29) 
Epoch 29 candidate mean 5.176599979400635, baseline mean 5.063600063323975 
