240119_00_18
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45. 45.  3. ... 45. 45. 45.] ,means = 38.174198150634766 
Epoch 27 (batch = 46): Loss: 0.015 L: 5.054, 0min0sec 
Epoch 27 (batch = 47): Loss: 0.014 L: 5.057, 0min0sec 
Epoch 27 (batch = 48): Loss: 0.014 L: 5.055, 0min0sec 
Epoch 27 (batch = 49): Loss: 0.015 L: 5.052, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 27) 
Epoch 27 candidate mean 5.158999919891357, baseline mean 5.098700046539307 
Epoch 28 (batch = 0): Loss: -0.024 L: 5.047, 0min2sec 
Epoch 28 (batch = 1): Loss: 0.003 L: 4.953, 0min0sec 
Epoch 28 (batch = 2): Loss: -0.018 L: 4.982, 0min0sec 
Epoch 28 (batch = 3): Loss: -0.018 L: 5.076, 0min0sec 
Epoch 28 (batch = 4): Loss: -0.008 L: 5.089, 0min0sec 
Epoch 28 (batch = 5): Loss: -0.021 L: 5.091, 0min0sec 
Epoch 28 (batch = 6): Loss: -0.016 L: 5.081, 0min0sec 
Epoch 28 (batch = 7): Loss: -0.017 L: 5.074, 0min0sec 
Epoch 28 (batch = 8): Loss: -0.016 L: 5.095, 0min0sec 
Epoch 28 (batch = 9): Loss: -0.017 L: 5.101, 0min0sec 
Epoch 28 (batch = 10): Loss: -0.018 L: 5.082, 0min0sec 
Epoch 28 (batch = 11): Loss: -0.019 L: 5.088, 0min0sec 
Epoch 28 (batch = 12): Loss: -0.021 L: 5.090, 0min0sec 
Epoch 28 (batch = 13): Loss: -0.015 L: 5.092, 0min0sec 
Epoch 28 (batch = 14): Loss: -0.025 L: 5.090, 0min0sec 
Epoch 28 (batch = 15): Loss: -0.019 L: 5.079, 0min0sec 
Epoch 28 (batch = 16): Loss: -0.024 L: 5.118, 0min0sec 
Epoch 28 (batch = 17): Loss: -0.029 L: 5.104, 0min0sec 
Epoch 28 (batch = 18): Loss: -0.027 L: 5.125, 0min0sec 
Epoch 28 (batch = 19): Loss: -0.028 L: 5.141, 0min0sec 
Epoch 28 (batch = 20): Loss: -0.026 L: 5.136, 0min0sec 
Epoch 28 (batch = 21): Loss: -0.025 L: 5.115, 0min0sec 
Epoch 28 (batch = 22): Loss: -0.024 L: 5.105, 0min0sec 
Epoch 28 (batch = 23): Loss: -0.022 L: 5.097, 0min0sec 
Epoch 28 (batch = 24): Loss: -0.022 L: 5.087, 0min0sec 
Epoch 28 (batch = 25): Loss: -0.025 L: 5.101, 0min0sec 
Epoch 28 (batch = 26): Loss: -0.025 L: 5.103, 0min0sec 
Epoch 28 (batch = 27): Loss: -0.025 L: 5.105, 0min0sec 
Epoch 28 (batch = 28): Loss: -0.023 L: 5.104, 0min0sec 
Epoch 28 (batch = 29): Loss: -0.022 L: 5.106, 0min0sec 
Epoch 28 (batch = 30): Loss: -0.021 L: 5.099, 0min0sec 
Epoch 28 (batch = 31): Loss: -0.020 L: 5.104, 0min0sec 
Epoch 28 (batch = 32): Loss: -0.019 L: 5.105, 0min0sec 
Epoch 28 (batch = 33): Loss: -0.019 L: 5.106, 0min0sec 
Epoch 28 (batch = 34): Loss: -0.019 L: 5.113, 0min0sec 
Epoch 28 (batch = 35): Loss: -0.019 L: 5.114, 0min0sec 
Epoch 28 (batch = 36): Loss: -0.023 L: 5.125, 0min0sec 
Epoch 28 (batch = 37): Loss: -0.024 L: 5.125, 0min0sec 
Epoch 28 (batch = 38): Loss: -0.026 L: 5.122, 0min0sec 
Epoch 28 (batch = 39): Loss: -0.027 L: 5.117, 0min0sec 
Epoch 28 (batch = 40): Loss: -0.026 L: 5.115, 0min0sec 
Epoch 28 (batch = 41): Loss: -0.026 L: 5.114, 0min0sec 
Epoch 28 (batch = 42): Loss: -0.027 L: 5.118, 0min0sec 
Epoch 28 (batch = 43): Loss: -0.026 L: 5.123, 0min0sec 
Epoch 28 (batch = 44): Loss: -0.025 L: 5.126, 0min0sec 
Epoch 28 (batch = 45): Loss: -0.026 L: 5.128, 0min0sec 
Epoch 28 (batch = 46): Loss: -0.026 L: 5.122, 0min0sec 
Epoch 28 (batch = 47): Loss: -0.025 L: 5.123, 0min0sec 
Epoch 28 (batch = 48): Loss: -0.026 L: 5.122, 0min0sec 
Epoch 28 (batch = 49): Loss: -0.021 L: 5.122, 0min1sec 
Evaluating candidate model on baseline dataset (callback epoch = 28) 
Epoch 28 candidate mean 5.172800064086914, baseline mean 5.098700046539307 
Epoch 29 (batch = 0): Loss: 0.019 L: 4.984, 0min3sec 
Epoch 29 (batch = 1): Loss: -0.070 L: 4.887, 0min0sec 
Epoch 29 (batch = 2): Loss: -0.074 L: 5.039, 0min1sec 
Epoch 29 (batch = 3): Loss: 0.297 L: 5.012, 0min1sec 
Epoch 29 (batch = 4): Loss: 0.246 L: 4.959, 0min0sec 
Epoch 29 (batch = 5): Loss: 0.195 L: 4.954, 0min0sec 
Epoch 29 (batch = 6): Loss: 0.164 L: 4.990, 0min0sec 
Epoch 29 (batch = 7): Loss: 0.148 L: 5.014, 0min0sec 
Epoch 29 (batch = 8): Loss: 0.139 L: 4.999, 0min0sec 
Epoch 29 (batch = 9): Loss: 0.127 L: 4.977, 0min0sec 
Epoch 29 (batch = 10): Loss: 0.119 L: 4.991, 0min0sec 
Epoch 29 (batch = 11): Loss: 0.115 L: 4.997, 0min0sec 
Epoch 29 (batch = 12): Loss: 0.109 L: 4.990, 0min0sec 
Epoch 29 (batch = 13): Loss: 0.103 L: 4.978, 0min0sec 
Epoch 29 (batch = 14): Loss: 0.097 L: 4.970, 0min0sec 
Epoch 29 (batch = 15): Loss: 0.091 L: 4.986, 0min0sec 
Epoch 29 (batch = 16): Loss: 0.084 L: 4.999, 0min0sec 
Epoch 29 (batch = 17): Loss: 0.078 L: 4.998, 0min0sec 
Epoch 29 (batch = 18): Loss: 0.072 L: 5.006, 0min0sec 
Epoch 29 (batch = 19): Loss: 0.069 L: 5.008, 0min0sec 
Epoch 29 (batch = 20): Loss: 0.063 L: 5.014, 0min0sec 
Epoch 29 (batch = 21): Loss: 0.061 L: 5.018, 0min0sec 
Epoch 29 (batch = 22): Loss: 0.057 L: 5.027, 0min0sec 
Epoch 29 (batch = 23): Loss: 0.055 L: 5.030, 0min0sec 
Epoch 29 (batch = 24): Loss: 0.055 L: 5.036, 0min0sec 
Epoch 29 (batch = 25): Loss: 0.050 L: 5.045, 0min0sec 
Epoch 29 (batch = 26): Loss: 0.045 L: 5.049, 0min0sec 
Epoch 29 (batch = 27): Loss: 0.042 L: 5.048, 0min0sec 
Epoch 29 (batch = 28): Loss: 0.043 L: 5.050, 0min0sec 
Epoch 29 (batch = 29): Loss: 0.041 L: 5.045, 0min0sec 
Epoch 29 (batch = 30): Loss: 0.041 L: 5.038, 0min0sec 
Epoch 29 (batch = 31): Loss: 0.040 L: 5.040, 0min0sec 
Epoch 29 (batch = 32): Loss: 0.038 L: 5.045, 0min1sec 
Epoch 29 (batch = 33): Loss: 0.038 L: 5.047, 0min1sec 
Epoch 29 (batch = 34): Loss: 0.034 L: 5.048, 0min0sec 
Epoch 29 (batch = 35): Loss: 0.035 L: 5.049, 0min0sec 
Epoch 29 (batch = 36): Loss: 0.034 L: 5.048, 0min0sec 
Epoch 29 (batch = 37): Loss: 0.015 L: 5.066, 0min1sec 
Epoch 29 (batch = 38): Loss: 0.021 L: 5.065, 0min1sec 
Epoch 29 (batch = 39): Loss: 0.019 L: 5.073, 0min0sec 
Epoch 29 (batch = 40): Loss: 0.013 L: 5.079, 0min0sec 
Epoch 29 (batch = 41): Loss: 0.013 L: 5.081, 0min0sec 
Epoch 29 (batch = 42): Loss: 0.012 L: 5.080, 0min0sec 
Epoch 29 (batch = 43): Loss: 0.013 L: 5.080, 0min0sec 
Epoch 29 (batch = 44): Loss: 0.013 L: 5.079, 0min0sec 
Epoch 29 (batch = 45): Loss: 0.013 L: 5.084, 0min0sec 
Epoch 29 (batch = 46): Loss: 0.013 L: 5.086, 0min0sec 
Epoch 29 (batch = 47): Loss: 0.012 L: 5.085, 0min0sec 
Epoch 29 (batch = 48): Loss: 0.012 L: 5.083, 0min0sec 
Epoch 29 (batch = 49): Loss: 0.011 L: 5.079, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 29) 
Epoch 29 candidate mean 5.190800189971924, baseline mean 5.098700046539307 
