240119_13_12
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45. 45. 45. ... 45. 45. 45.] ,means = 44.727500915527344 
Epoch 27 (batch = 42): Loss: -0.035 L: 5.068, 0min0sec 
Epoch 27 (batch = 43): Loss: -0.038 L: 5.067, 0min0sec 
Epoch 27 (batch = 44): Loss: -0.037 L: 5.063, 0min0sec 
Epoch 27 (batch = 45): Loss: -0.038 L: 5.072, 0min0sec 
Epoch 27 (batch = 46): Loss: -0.039 L: 5.070, 0min0sec 
Epoch 27 (batch = 47): Loss: -0.039 L: 5.066, 0min0sec 
Epoch 27 (batch = 48): Loss: -0.038 L: 5.068, 0min0sec 
Epoch 27 (batch = 49): Loss: -0.038 L: 5.065, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 27) 
Epoch 27 candidate mean 5.141300201416016, baseline mean 5.0183000564575195 
Epoch 28 (batch = 0): Loss: 0.030 L: 4.859, 0min2sec 
Epoch 28 (batch = 1): Loss: 0.010 L: 5.109, 0min0sec 
Epoch 28 (batch = 2): Loss: -0.009 L: 5.143, 0min0sec 
Epoch 28 (batch = 3): Loss: -0.023 L: 5.080, 0min0sec 
Epoch 28 (batch = 4): Loss: -0.021 L: 5.059, 0min0sec 
Epoch 28 (batch = 5): Loss: -0.016 L: 5.047, 0min0sec 
Epoch 28 (batch = 6): Loss: -0.015 L: 5.032, 0min0sec 
Epoch 28 (batch = 7): Loss: 0.001 L: 5.030, 0min0sec 
Epoch 28 (batch = 8): Loss: 0.000 L: 5.048, 0min0sec 
Epoch 28 (batch = 9): Loss: -0.021 L: 5.062, 0min0sec 
Epoch 28 (batch = 10): Loss: -0.030 L: 5.079, 0min0sec 
Epoch 28 (batch = 11): Loss: -0.029 L: 5.078, 0min0sec 
Epoch 28 (batch = 12): Loss: -0.030 L: 5.065, 0min0sec 
Epoch 28 (batch = 13): Loss: -0.035 L: 5.060, 0min0sec 
Epoch 28 (batch = 14): Loss: -0.032 L: 5.079, 0min0sec 
Epoch 28 (batch = 15): Loss: -0.032 L: 5.074, 0min0sec 
Epoch 28 (batch = 16): Loss: -0.030 L: 5.061, 0min0sec 
Epoch 28 (batch = 17): Loss: -0.029 L: 5.055, 0min0sec 
Epoch 28 (batch = 18): Loss: -0.028 L: 5.050, 0min0sec 
Epoch 28 (batch = 19): Loss: -0.027 L: 5.052, 0min0sec 
Epoch 28 (batch = 20): Loss: -0.029 L: 5.035, 0min0sec 
Epoch 28 (batch = 21): Loss: -0.032 L: 5.034, 0min0sec 
Epoch 28 (batch = 22): Loss: -0.033 L: 5.030, 0min0sec 
Epoch 28 (batch = 23): Loss: -0.031 L: 5.035, 0min0sec 
Epoch 28 (batch = 24): Loss: -0.030 L: 5.023, 0min0sec 
Epoch 28 (batch = 25): Loss: -0.030 L: 5.028, 0min0sec 
Epoch 28 (batch = 26): Loss: -0.027 L: 5.019, 0min0sec 
Epoch 28 (batch = 27): Loss: -0.033 L: 5.019, 0min0sec 
Epoch 28 (batch = 28): Loss: -0.032 L: 5.018, 0min0sec 
Epoch 28 (batch = 29): Loss: -0.033 L: 5.017, 0min0sec 
Epoch 28 (batch = 30): Loss: -0.032 L: 5.021, 0min0sec 
Epoch 28 (batch = 31): Loss: -0.031 L: 5.024, 0min0sec 
Epoch 28 (batch = 32): Loss: -0.034 L: 5.024, 0min0sec 
Epoch 28 (batch = 33): Loss: -0.035 L: 5.024, 0min0sec 
Epoch 28 (batch = 34): Loss: -0.034 L: 5.019, 0min0sec 
Epoch 28 (batch = 35): Loss: -0.034 L: 5.020, 0min0sec 
Epoch 28 (batch = 36): Loss: -0.034 L: 5.022, 0min0sec 
Epoch 28 (batch = 37): Loss: -0.033 L: 5.021, 0min0sec 
Epoch 28 (batch = 38): Loss: -0.031 L: 5.019, 0min0sec 
Epoch 28 (batch = 39): Loss: -0.032 L: 5.016, 0min0sec 
Epoch 28 (batch = 40): Loss: -0.034 L: 5.025, 0min0sec 
Epoch 28 (batch = 41): Loss: -0.037 L: 5.032, 0min0sec 
Epoch 28 (batch = 42): Loss: -0.040 L: 5.033, 0min0sec 
Epoch 28 (batch = 43): Loss: -0.039 L: 5.036, 0min0sec 
Epoch 28 (batch = 44): Loss: -0.040 L: 5.035, 0min0sec 
Epoch 28 (batch = 45): Loss: -0.042 L: 5.030, 0min0sec 
Epoch 28 (batch = 46): Loss: -0.040 L: 5.033, 0min0sec 
Epoch 28 (batch = 47): Loss: -0.040 L: 5.032, 0min0sec 
Epoch 28 (batch = 48): Loss: -0.035 L: 5.026, 0min1sec 
Epoch 28 (batch = 49): Loss: -0.034 L: 5.025, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 28) 
Epoch 28 candidate mean 5.0493998527526855, baseline mean 5.0183000564575195 
Epoch 29 (batch = 0): Loss: 0.014 L: 5.258, 0min2sec 
Epoch 29 (batch = 1): Loss: 0.019 L: 5.039, 0min0sec 
Epoch 29 (batch = 2): Loss: 0.007 L: 5.133, 0min0sec 
Epoch 29 (batch = 3): Loss: 0.003 L: 5.143, 0min0sec 
Epoch 29 (batch = 4): Loss: -0.019 L: 5.089, 0min0sec 
Epoch 29 (batch = 5): Loss: -0.032 L: 5.077, 0min0sec 
Epoch 29 (batch = 6): Loss: -0.026 L: 5.045, 0min0sec 
Epoch 29 (batch = 7): Loss: -0.017 L: 5.061, 0min0sec 
Epoch 29 (batch = 8): Loss: -0.014 L: 5.085, 0min0sec 
Epoch 29 (batch = 9): Loss: -0.011 L: 5.064, 0min0sec 
Epoch 29 (batch = 10): Loss: -0.015 L: 5.070, 0min0sec 
Epoch 29 (batch = 11): Loss: -0.009 L: 5.083, 0min0sec 
Epoch 29 (batch = 12): Loss: -0.008 L: 5.080, 0min0sec 
Epoch 29 (batch = 13): Loss: -0.008 L: 5.092, 0min0sec 
Epoch 29 (batch = 14): Loss: -0.011 L: 5.094, 0min0sec 
Epoch 29 (batch = 15): Loss: -0.010 L: 5.085, 0min0sec 
Epoch 29 (batch = 16): Loss: -0.017 L: 5.085, 0min0sec 
Epoch 29 (batch = 17): Loss: -0.021 L: 5.089, 0min0sec 
Epoch 29 (batch = 18): Loss: -0.020 L: 5.081, 0min0sec 
Epoch 29 (batch = 19): Loss: -0.020 L: 5.079, 0min0sec 
Epoch 29 (batch = 20): Loss: -0.013 L: 5.083, 0min0sec 
Epoch 29 (batch = 21): Loss: -0.015 L: 5.078, 0min0sec 
Epoch 29 (batch = 22): Loss: -0.019 L: 5.081, 0min0sec 
Epoch 29 (batch = 23): Loss: -0.014 L: 5.064, 0min1sec 
Epoch 29 (batch = 24): Loss: -0.014 L: 5.061, 0min0sec 
Epoch 29 (batch = 25): Loss: -0.015 L: 5.057, 0min0sec 
Epoch 29 (batch = 26): Loss: -0.012 L: 5.050, 0min0sec 
Epoch 29 (batch = 27): Loss: -0.012 L: 5.048, 0min0sec 
Epoch 29 (batch = 28): Loss: -0.013 L: 5.057, 0min0sec 
Epoch 29 (batch = 29): Loss: -0.016 L: 5.056, 0min0sec 
Epoch 29 (batch = 30): Loss: -0.017 L: 5.052, 0min0sec 
Epoch 29 (batch = 31): Loss: -0.023 L: 5.051, 0min0sec 
Epoch 29 (batch = 32): Loss: -0.024 L: 5.051, 0min0sec 
Epoch 29 (batch = 33): Loss: -0.024 L: 5.044, 0min0sec 
Epoch 29 (batch = 34): Loss: -0.024 L: 5.038, 0min0sec 
Epoch 29 (batch = 35): Loss: -0.024 L: 5.034, 0min0sec 
Epoch 29 (batch = 36): Loss: -0.022 L: 5.032, 0min0sec 
Epoch 29 (batch = 37): Loss: -0.021 L: 5.032, 0min0sec 
Epoch 29 (batch = 38): Loss: -0.022 L: 5.030, 0min0sec 
Epoch 29 (batch = 39): Loss: -0.019 L: 5.026, 0min0sec 
Epoch 29 (batch = 40): Loss: -0.019 L: 5.027, 0min0sec 
Epoch 29 (batch = 41): Loss: -0.019 L: 5.029, 0min0sec 
Epoch 29 (batch = 42): Loss: -0.019 L: 5.028, 0min0sec 
Epoch 29 (batch = 43): Loss: -0.019 L: 5.032, 0min0sec 
Epoch 29 (batch = 44): Loss: -0.018 L: 5.028, 0min0sec 
Epoch 29 (batch = 45): Loss: -0.018 L: 5.025, 0min0sec 
Epoch 29 (batch = 46): Loss: -0.018 L: 5.023, 0min0sec 
Epoch 29 (batch = 47): Loss: -0.005 L: 5.025, 0min1sec 
Epoch 29 (batch = 48): Loss: -0.008 L: 5.033, 0min0sec 
Epoch 29 (batch = 49): Loss: -0.009 L: 5.037, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 29) 
Epoch 29 candidate mean 5.160999774932861, baseline mean 5.0183000564575195 
